"DateTime","Players","Players Trend","Twitch Viewers","Flags"
"2018-11-27 00:00:00",,,16,
"2018-11-28 00:00:00",,,402,
"2018-11-29 00:00:00",,,11,
"2018-11-30 00:00:00",,,214,
"2018-12-01 00:00:00",,,524,
"2018-12-02 00:00:00",,,480,
"2018-12-03 00:00:00",,,269,
"2018-12-04 00:00:00",,,295,
"2018-12-05 00:00:00",,,166,
"2018-12-06 00:00:00",,,376,
"2018-12-07 00:00:00",,,11,
"2018-12-08 00:00:00",,,136,
"2018-12-09 00:00:00",,,332,
"2018-12-10 00:00:00",,,159,
"2018-12-11 00:00:00",,,177,
"2018-12-12 00:00:00",,,433,
"2018-12-13 00:00:00",,,174,
"2018-12-14 00:00:00",,,480,
"2018-12-15 00:00:00",,,273,
"2018-12-16 00:00:00",,,674,
"2018-12-17 00:00:00",,,562,
"2018-12-18 00:00:00",598,,666,
"2018-12-19 00:00:00",639,,580,
"2018-12-20 00:00:00",572,,691,
"2018-12-21 00:00:00",640,,231,
"2018-12-22 00:00:00",701,,47,
"2018-12-23 00:00:00",669,,313,
"2018-12-24 00:00:00",648,,193,
"2018-12-25 00:00:00",684,,32,
"2018-12-26 00:00:00",677,,204,
"2018-12-27 00:00:00",671,,1318,
"2018-12-28 00:00:00",660,,60,
"2018-12-29 00:00:00",695,,284,
"2018-12-30 00:00:00",686,,1169,
"2018-12-31 00:00:00",636,,258,
"2019-01-01 00:00:00",699,,31,
"2019-01-02 00:00:00",636,,346,
"2019-01-03 00:00:00",637,,32,
"2019-01-04 00:00:00",694,,285,
"2019-01-05 00:00:00",748,,45,
"2019-01-06 00:00:00",738,,164,
"2019-01-07 00:00:00",603,,421,
"2019-01-08 00:00:00",584,,586,
"2019-01-09 00:00:00",585,,42,
"2019-01-10 00:00:00",592,,236,
"2019-01-11 00:00:00",658,,570,
"2019-01-12 00:00:00",799,,505,
"2019-01-13 00:00:00",866,,201,
"2019-01-14 00:00:00",645,,249,
"2019-01-15 00:00:00",626,,15,
"2019-01-16 00:00:00",639,,30,
"2019-01-17 00:00:00",655,,20,
"2019-01-18 00:00:00",731,,453,
"2019-01-19 00:00:00",828,,848,
"2019-01-20 00:00:00",854,,684,
"2019-01-21 00:00:00",739,,25,
"2019-01-22 00:00:00",676,,212,
"2019-01-23 00:00:00",624,,547,
"2019-01-24 00:00:00",589,,220,
"2019-01-25 00:00:00",670,,56,
"2019-01-26 00:00:00",760,,175,
"2019-01-27 00:00:00",781,,202,
"2019-01-28 00:00:00",605,,677,
"2019-01-29 00:00:00",590,,15,
"2019-01-30 00:00:00",601,,51,
"2019-01-31 00:00:00",584,,307,
"2019-02-01 00:00:00",597,,403,
"2019-02-02 00:00:00",762,,50,
"2019-02-03 00:00:00",836,,50,
"2019-02-04 00:00:00",642,,34,
"2019-02-05 00:00:00",627,,330,
"2019-02-06 00:00:00",603,,42,
"2019-02-07 00:00:00",646,,35,
"2019-02-08 00:00:00",747,,228,
"2019-02-09 00:00:00",864,,113,
"2019-02-10 00:00:00",864,,31,
"2019-02-11 00:00:00",716,,409,
"2019-02-12 00:00:00",691,,28,
"2019-02-13 00:00:00",630,,22,
"2019-02-14 00:00:00",606,,264,
"2019-02-15 00:00:00",659,,175,
"2019-02-16 00:00:00",769,,54,
"2019-02-17 00:00:00",770,,337,
"2019-02-18 00:00:00",750,,26,
"2019-02-19 00:00:00",640,,19,
"2019-02-20 00:00:00",678,,261,
"2019-02-21 00:00:00",599,,23,
"2019-02-22 00:00:00",602,,174,
"2019-02-23 00:00:00",742,,27,
"2019-02-24 00:00:00",748,,34,
"2019-02-25 00:00:00",631,,344,
"2019-02-26 00:00:00",589,,158,
"2019-02-27 00:00:00",627,,334,
"2019-02-28 00:00:00",613,,160,
"2019-03-01 00:00:00",664,,226,
"2019-03-02 00:00:00",804,,71,
"2019-03-03 00:00:00",791,,58,
"2019-03-04 00:00:00",616,,169,
"2019-03-05 00:00:00",719,,304,
"2019-03-06 00:00:00",712,,765,
"2019-03-07 00:00:00",703,,729,
"2019-03-08 00:00:00",848,,738,
"2019-03-09 00:00:00",1009,,39,
"2019-03-10 00:00:00",999,,801,
"2019-03-11 00:00:00",826,,729,
"2019-03-12 00:00:00",800,,357,
"2019-03-13 00:00:00",791,,406,
"2019-03-14 00:00:00",767,,311,
"2019-03-15 00:00:00",786,,34,
"2019-03-16 00:00:00",911,,1375,
"2019-03-17 00:00:00",917,,1163,
"2019-03-18 00:00:00",740,,79,
"2019-03-19 00:00:00",751,,26,
"2019-03-20 00:00:00",705,,340,
"2019-03-21 00:00:00",742,,40,
"2019-03-22 00:00:00",793,,207,
"2019-03-23 00:00:00",935,,99,
"2019-03-24 00:00:00",920,,258,
"2019-03-25 00:00:00",782,,50,
"2019-03-26 00:00:00",780,,267,
"2019-03-27 00:00:00",746,,919,
"2019-03-28 00:00:00",773,,721,
"2019-03-29 00:00:00",787,,98,
"2019-03-30 00:00:00",995,,1836,
"2019-03-31 00:00:00",947,,599,
"2019-04-01 00:00:00",720,,420,
"2019-04-02 00:00:00",759,,485,
"2019-04-03 00:00:00",768,,1037,
"2019-04-04 00:00:00",719,,497,
"2019-04-05 00:00:00",806,,669,
"2019-04-06 00:00:00",970,,224,
"2019-04-07 00:00:00",934,,2063,
"2019-04-08 00:00:00",742,,61,
"2019-04-09 00:00:00",743,,563,
"2019-04-10 00:00:00",744,,737,
"2019-04-11 00:00:00",804,,432,
"2019-04-12 00:00:00",1044,,313,
"2019-04-13 00:00:00",1421,,960,
"2019-04-14 00:00:00",1325,,67,
"2019-04-15 00:00:00",1012,,241,
"2019-04-16 00:00:00",969,,1114,
"2019-04-17 00:00:00",953,,988,
"2019-04-18 00:00:00",908,,514,
"2019-04-19 00:00:00",1044,,362,
"2019-04-20 00:00:00",1073,,725,
"2019-04-21 00:00:00",1138,,602,
"2019-04-22 00:00:00",950,,264,
"2019-04-23 00:00:00",873,,56,
"2019-04-24 00:00:00",774,,51,
"2019-04-25 00:00:00",756,,449,
"2019-04-26 00:00:00",780,,91,
"2019-04-27 00:00:00",900,,482,
"2019-04-28 00:00:00",953,,376,
"2019-04-29 00:00:00",680,,601,
"2019-04-30 00:00:00",742,,44,
"2019-05-01 00:00:00",726,,23,
"2019-05-02 00:00:00",703,,199,
"2019-05-03 00:00:00",716,,156,
"2019-05-04 00:00:00",905,,415,
"2019-05-05 00:00:00",887,,30,
"2019-05-06 00:00:00",648,,34,
"2019-05-07 00:00:00",669,,173,
"2019-05-08 00:00:00",682,,37,
"2019-05-09 00:00:00",699,,479,
"2019-05-10 00:00:00",751,,277,
"2019-05-11 00:00:00",840,,420,
"2019-05-12 00:00:00",873,,622,
"2019-05-13 00:00:00",637,,987,
"2019-05-14 00:00:00",666,,429,
"2019-05-15 00:00:00",673,,302,
"2019-05-16 00:00:00",650,,254,
"2019-05-17 00:00:00",667,,179,
"2019-05-18 00:00:00",852,,292,
"2019-05-19 00:00:00",842,,314,
"2019-05-20 00:00:00",692,,357,
"2019-05-21 00:00:00",661,,144,
"2019-05-22 00:00:00",643,,289,
"2019-05-23 00:00:00",695,,308,
"2019-05-24 00:00:00",730,,326,
"2019-05-25 00:00:00",807,,168,
"2019-05-26 00:00:00",856,,5932,
"2019-05-27 00:00:00",835,,300,
"2019-05-28 00:00:00",742,,2296,
"2019-05-29 00:00:00",780,,386,
"2019-05-30 00:00:00",711,,331,
"2019-05-31 00:00:00",709,,3782,
"2019-06-01 00:00:00",777,,273,
"2019-06-02 00:00:00",836,,29,
"2019-06-03 00:00:00",712,,384,
"2019-06-04 00:00:00",708,,2913,
"2019-06-05 00:00:00",717,,293,
"2019-06-06 00:00:00",681,,296,
"2019-06-07 00:00:00",720,,427,
"2019-06-08 00:00:00",717,,46,
"2019-06-09 00:00:00",731,,46,
"2019-06-10 00:00:00",629,,179,
"2019-06-11 00:00:00",623,,1047,
"2019-06-12 00:00:00",636,,309,
"2019-06-13 00:00:00",600,,316,
"2019-06-14 00:00:00",649,,920,
"2019-06-15 00:00:00",689,,45,
"2019-06-16 00:00:00",743,,47,
"2019-06-17 00:00:00",667,,18,
"2019-06-18 00:00:00",677,,704,
"2019-06-19 00:00:00",736,,1203,
"2019-06-20 00:00:00",799,,348,
"2019-06-21 00:00:00",804,,359,
"2019-06-22 00:00:00",849,,1053,
"2019-06-23 00:00:00",876,,1714,
"2019-06-24 00:00:00",818,,918,
"2019-06-25 00:00:00",812,,1144,
"2019-06-26 00:00:00",860,,393,
"2019-06-27 00:00:00",826,,663,
"2019-06-28 00:00:00",786,,1910,
"2019-06-29 00:00:00",832,,243,
"2019-06-30 00:00:00",935,,29,
"2019-07-01 00:00:00",818,,22,
"2019-07-02 00:00:00",1008,,107,
"2019-07-03 00:00:00",2753,,1180,
"2019-07-04 00:00:00",2782,,1133,
"2019-07-05 00:00:00",2611,,72,
"2019-07-06 00:00:00",2550,,617,
"2019-07-07 00:00:00",2802,,433,
"2019-07-08 00:00:00",2582,,923,
"2019-07-09 00:00:00",2519,,459,
"2019-07-10 00:00:00",2444,,1165,
"2019-07-11 00:00:00",2327,,1132,
"2019-07-12 00:00:00",2202,,487,
"2019-07-13 00:00:00",2227,,44,
"2019-07-14 00:00:00",2708,,463,
"2019-07-15 00:00:00",2910,,1154,
"2019-07-16 00:00:00",2646,,942,
"2019-07-17 00:00:00",2409,,2274,
"2019-07-18 00:00:00",2186,,1084,
"2019-07-19 00:00:00",1994,,69,
"2019-07-20 00:00:00",1994,,376,
"2019-07-21 00:00:00",2116,,51,
"2019-07-22 00:00:00",1903,,227,
"2019-07-23 00:00:00",1720,,389,
"2019-07-24 00:00:00",1631,,239,
"2019-07-25 00:00:00",1553,,344,
"2019-07-26 00:00:00",1490,,135,
"2019-07-27 00:00:00",1600,,352,
"2019-07-28 00:00:00",1767,,197,
"2019-07-29 00:00:00",1541,,850,
"2019-07-30 00:00:00",1512,,180,
"2019-07-31 00:00:00",1429,,41,
"2019-08-01 00:00:00",1442,,152,
"2019-08-02 00:00:00",1431,,370,
"2019-08-03 00:00:00",1547,,1402,
"2019-08-04 00:00:00",1610,,67,
"2019-08-05 00:00:00",1578,,186,
"2019-08-06 00:00:00",1504,,51,
"2019-08-07 00:00:00",1545,,147,
"2019-08-08 00:00:00",1497,,71,
"2019-08-09 00:00:00",1497,,686,
"2019-08-10 00:00:00",1652,,96,
"2019-08-11 00:00:00",1789,,52,
"2019-08-12 00:00:00",1593,,41,
"2019-08-13 00:00:00",1607,,144,
"2019-08-14 00:00:00",1379,,54,
"2019-08-15 00:00:00",1363,,162,
"2019-08-16 00:00:00",1418,,60,
"2019-08-17 00:00:00",1609,,176,
"2019-08-18 00:00:00",1730,,29,
"2019-08-19 00:00:00",1491,,138,
"2019-08-20 00:00:00",1499,,42,
"2019-08-21 00:00:00",1404,,133,
"2019-08-22 00:00:00",1312,,40,
"2019-08-23 00:00:00",1395,,4649,
"2019-08-24 00:00:00",1573,,40,
"2019-08-25 00:00:00",1662,,68,
"2019-08-26 00:00:00",1288,,322,
"2019-08-27 00:00:00",1239,,338,
"2019-08-28 00:00:00",1219,,59,
"2019-08-29 00:00:00",1147,,110,
"2019-08-30 00:00:00",1260,,43,
"2019-08-31 00:00:00",1458,,84,
"2019-09-01 00:00:00",1536,,86,
"2019-09-02 00:00:00",1601,,77,
"2019-09-03 00:00:00",1210,,50,
"2019-09-04 00:00:00",1179,,113,
"2019-09-05 00:00:00",1104,,60,
"2019-09-06 00:00:00",1159,,61,
"2019-09-07 00:00:00",1433,,35,
"2019-09-08 00:00:00",1553,,606,
"2019-09-09 00:00:00",1137,,313,
"2019-09-10 00:00:00",1057,,118,
"2019-09-11 00:00:00",1042,,68,
"2019-09-12 00:00:00",1037,,180,
"2019-09-13 00:00:00",1141,,58,
"2019-09-14 00:00:00",1386,,41,
"2019-09-15 00:00:00",1477,,167,
"2019-09-16 00:00:00",1079,,40,
"2019-09-17 00:00:00",1340,,255,
"2019-09-18 00:00:00",1834,,478,
"2019-09-19 00:00:00",1715,,201,
"2019-09-20 00:00:00",1849,,55,
"2019-09-21 00:00:00",2241,,229,
"2019-09-22 00:00:00",2331,,58,
"2019-09-23 00:00:00",1699,,181,
"2019-09-24 00:00:00",1595,,52,
"2019-09-25 00:00:00",1627,,51,
"2019-09-26 00:00:00",1656,,92,
"2019-09-27 00:00:00",1720,,195,
"2019-09-28 00:00:00",2181,,46,
"2019-09-29 00:00:00",2161,,47,
"2019-09-30 00:00:00",1646,,57,
"2019-10-01 00:00:00",1484,,41,
"2019-10-02 00:00:00",1471,,126,
"2019-10-03 00:00:00",1437,,48,
"2019-10-04 00:00:00",1607,,55,
"2019-10-05 00:00:00",1991,,176,
"2019-10-06 00:00:00",2023,,512,
"2019-10-07 00:00:00",1493,,176,
"2019-10-08 00:00:00",1455,,226,
"2019-10-09 00:00:00",1449,,238,
"2019-10-10 00:00:00",1436,,87,
"2019-10-11 00:00:00",1668,,67,
"2019-10-12 00:00:00",1880,,44,
"2019-10-13 00:00:00",1925,,185,
"2019-10-14 00:00:00",1731,,50,
"2019-10-15 00:00:00",1427,,129,
"2019-10-16 00:00:00",1407,,47,
"2019-10-17 00:00:00",1443,,139,
"2019-10-18 00:00:00",1596,,44,
"2019-10-19 00:00:00",1892,,49,
"2019-10-20 00:00:00",1891,,43,
"2019-10-21 00:00:00",1703,,158,
"2019-10-22 00:00:00",1633,,39,
"2019-10-23 00:00:00",1767,,5156,
"2019-10-24 00:00:00",1977,,8902,
"2019-10-25 00:00:00",2182,,13407,
"2019-10-26 00:00:00",2343,,1230,
"2019-10-27 00:00:00",2471,,1566,
"2019-10-28 00:00:00",2143,,6776,
"2019-10-29 00:00:00",2547,,5471,
"2019-10-30 00:00:00",2437,,4375,
"2019-10-31 00:00:00",2457,,1944,
"2019-11-01 00:00:00",2663,,215,
"2019-11-02 00:00:00",2935,,7918,
"2019-11-03 00:00:00",3257,,13295,
"2019-11-04 00:00:00",2430,,10774,
"2019-11-05 00:00:00",2198,,6483,
"2019-11-06 00:00:00",2003,,8046,
"2019-11-07 00:00:00",2060,,9226,
"2019-11-08 00:00:00",2101,,76,
"2019-11-09 00:00:00",2425,,800,
"2019-11-10 00:00:00",2513,,11176,
"2019-11-11 00:00:00",2065,,63,
"2019-11-12 00:00:00",1747,,499,
"2019-11-13 00:00:00",1665,,6302,
"2019-11-14 00:00:00",1687,,110,
"2019-11-15 00:00:00",1820,,65,
"2019-11-16 00:00:00",2092,,65,
"2019-11-17 00:00:00",2137,,87,
"2019-11-18 00:00:00",1603,,72,
"2019-11-19 00:00:00",1552,,49,
"2019-11-20 00:00:00",1528,,31,
"2019-11-21 00:00:00",1445,,51,
"2019-11-22 00:00:00",1628,,69,
"2019-11-23 00:00:00",2041,,480,
"2019-11-24 00:00:00",2071,,1309,
"2019-11-25 00:00:00",1548,,1183,
"2019-11-26 00:00:00",1927,,48,
"2019-11-27 00:00:00",3237,,59,
"2019-11-28 00:00:00",3773,,36,
"2019-11-29 00:00:00",4349,,140,
"2019-11-30 00:00:00",5321,,6968,
"2019-12-01 00:00:00",5820,,13765,
"2019-12-02 00:00:00",5397,,56,
"2019-12-03 00:00:00",5967,,142,
"2019-12-04 00:00:00",4699,,203,
"2019-12-05 00:00:00",4164,,215,
"2019-12-06 00:00:00",4368,,59,
"2019-12-07 00:00:00",4663,,257,
"2019-12-08 00:00:00",4565,,187,
"2019-12-09 00:00:00",3435,,169,
"2019-12-10 00:00:00",3301,,27374,
"2019-12-11 00:00:00",3078,,960,
"2019-12-12 00:00:00",3054,,3459,
"2019-12-13 00:00:00",4958,,1489,
"2019-12-14 00:00:00",5268,,4599,
"2019-12-15 00:00:00",5253,,1469,
"2019-12-16 00:00:00",4009,,1003,
"2019-12-17 00:00:00",3816,,264,
"2019-12-18 00:00:00",3647,,1096,
"2019-12-19 00:00:00",5033,,3822,
"2019-12-20 00:00:00",7158,,547,
"2019-12-21 00:00:00",8667,,221,
"2019-12-22 00:00:00",9842,,1067,
"2019-12-23 00:00:00",10232,,103,
"2019-12-24 00:00:00",9465,,250,
"2019-12-25 00:00:00",11824,,343,
"2019-12-26 00:00:00",12667,,507,
"2019-12-27 00:00:00",12873,,476,
"2019-12-28 00:00:00",12644,,513,
"2019-12-29 00:00:00",13414,,434,
"2019-12-30 00:00:00",13133,,564,
"2019-12-31 00:00:00",11712,,9448,
"2020-01-01 00:00:00",13018,,11710,
